0.06295	0.18446	0.3338	0.47344	0.59068	0.69506	0.79178	0.86555	0.94159	1
0.00028604	0.0012864	0.0030788	0.0051635	0.0096096	0.016385	0.027155	0.049488	0.097357	0.98189
0	0	0.00043066	0.0012125	0.0023229	0.0044793	0.0086359	0.015965	0.04055	0.38813
0	0.00039694	0.0013376	0.0036248	0.0085447	0.016276	0.032176	0.083705	0.27869	1
0.0017361	0.0071674	0.017152	0.035066	0.060362	0.09994	0.15241	0.2271	0.3829	0.9499
0.016216	0.041502	0.067735	0.10052	0.13888	0.17733	0.23314	0.30519	0.43133	0.99682
0.029918	0.10391	0.21241	0.36022	0.56738	0.77277	0.89239	0.95491	0.98964	1
0.010075	0.04433	0.10553	0.22536	0.43115	0.63742	0.78586	0.89581	0.96941	1
0.030284	0.21199	0.50483	0.78956	0.94737	0.99228	0.99969	1	1	1
0	0	0.00027594	0.0075377	0.052035	0.20444	0.48844	0.7871	0.96879	1
42.684	57.857	76.199	97.73	119.27	148.04	177.11	208.72	239.5	336.45
0.16606	0.24059	0.31598	0.38816	0.47014	0.56004	0.64156	0.72284	0.81814	0.98282
0.077094	0.15066	0.22178	0.29086	0.35615	0.41984	0.49366	0.58038	0.72362	0.99608
0.16615	0.23916	0.31192	0.38512	0.45983	0.55559	0.68931	0.9334	1.3541	5.0549
0.049869	0.069829	0.10313	0.14632	0.20452	0.27482	0.40239	0.58352	0.97174	1.9529
0.11945	0.33789	0.45963	0.55921	0.64973	0.73367	0.82228	0.92917	1.1051	1.9119
-0.0458	-0.010478	0.01291	0.054823	0.18216	0.41381	0.90992	0.99269	0.99814	1
0.0017409	0.0035196	0.0058767	0.0091112	0.014226	0.020977	0.031231	0.054824	0.1062	1.3695
0.00031811	0.00068	0.0011778	0.0017983	0.0027921	0.0041634	0.0066173	0.012332	0.027803	0.25954
0.0029483	0.0056239	0.0089265	0.013029	0.0186	0.026817	0.040926	0.071868	0.12969	1.4094
0.05902	0.10272	0.13486	0.17132	0.19819	0.21914	0.23887	0.26316	0.30808	0.4
0.028843	0.05035	0.067304	0.082626	0.096782	0.11108	0.12614	0.14218	0.17361	0.4
0.029596	0.052199	0.071772	0.087451	0.09929	0.10903	0.11914	0.13123	0.1552	0.4
0.02548	0.043725	0.060735	0.073761	0.08735	0.097693	0.10947	0.12308	0.15167	0.4
0.067807	0.10995	0.14038	0.16377	0.18456	0.1998	0.22007	0.24269	0.28304	0.4
0.043159	0.072145	0.09567	0.11319	0.1319	0.14843	0.16268	0.18281	0.22343	0.4
0.02572	0.045841	0.059438	0.07203	0.085595	0.096153	0.10719	0.12087	0.14966	0.4
0.028414	0.052138	0.069976	0.087454	0.099426	0.11002	0.12025	0.13169	0.15529	0.4
0.029063	0.052014	0.067045	0.08223	0.096321	0.10956	0.12427	0.13849	0.16669	0.4
0.064297	0.10691	0.14026	0.17135	0.20037	0.22062	0.23975	0.2667	0.30828	0.4
0.031326	0.052187	0.071452	0.088315	0.10272	0.11734	0.13378	0.15003	0.18567	0.4
0.032024	0.056347	0.076946	0.0914	0.1059	0.11611	0.12766	0.14122	0.16864	0.4
0.028281	0.047908	0.065022	0.079336	0.092536	0.10569	0.11527	0.13335	0.16657	0.4
0.07707	0.12389	0.15565	0.17619	0.19709	0.21306	0.23129	0.25374	0.29188	0.4
0.044016	0.075253	0.10092	0.12072	0.13823	0.15339	0.1705	0.19286	0.2446	0.4
0.028625	0.046068	0.062687	0.077899	0.090602	0.1017	0.11278	0.13072	0.15627	0.4
0.03276	0.05473	0.070712	0.087939	0.10058	0.11204	0.12388	0.13476	0.15906	0.4
0.031938	0.050826	0.06725	0.082318	0.096882	0.11025	0.12519	0.14118	0.17496	0.4
0.14778	0.22615	0.27985	0.31822	0.34502	0.36319	0.37625	0.39279	0.4	0.4
0.079792	0.12169	0.15464	0.18555	0.21013	0.23463	0.25584	0.27648	0.31478	0.4
0.084966	0.13008	0.15983	0.19157	0.21144	0.22683	0.24269	0.25795	0.28663	0.4
0.070933	0.11376	0.13831	0.16496	0.19037	0.20858	0.22431	0.24437	0.28051	0.4
0.1784	0.25445	0.29549	0.32423	0.34225	0.35621	0.36892	0.38214	0.39902	0.4
0.11379	0.17511	0.21663	0.24669	0.27268	0.29299	0.31052	0.32943	0.36523	0.4
0.072265	0.10879	0.13838	0.16403	0.18545	0.20333	0.21877	0.23486	0.26948	0.4
0.08086	0.12585	0.15859	0.18168	0.20622	0.22306	0.23736	0.2558	0.28705	0.4
0.079033	0.11561	0.14863	0.17792	0.20046	0.22182	0.24753	0.26953	0.30641	0.4
0.16408	0.20631	0.23523	0.25684	0.27307	0.28776	0.30178	0.3134	0.32707	0.43175
0.16591	0.20848	0.2377	0.25883	0.27616	0.28979	0.30361	0.31534	0.32736	0.43362
0.16657	0.21255	0.24018	0.26054	0.27675	0.29029	0.30423	0.3157	0.32674	0.40753
0.17162	0.21509	0.24322	0.26432	0.2794	0.2945	0.30643	0.3179	0.32888	0.4224
0.40701	0.60169	0.76092	0.92968	1.1046	1.3062	1.5564	2.0509	2.8079	9.9215
