0.055782	0.19072	0.24997	0.32848	0.38953	0.45651	0.52087	0.61008	0.70665	0.8518
0.002302	0.0054998	0.011488	0.018485	0.027745	0.038068	0.051712	0.079627	0.10627	0.16581
0.00043975	0.001606	0.0031093	0.0049942	0.0075992	0.010286	0.01447	0.019155	0.026186	0.042449
0.0015337	0.0051006	0.01004	0.016321	0.025472	0.035466	0.051536	0.070766	0.1188	0.2445
0.0096988	0.026949	0.047477	0.071655	0.099665	0.1254	0.16527	0.21389	0.28252	0.40417
0.021561	0.052083	0.089373	0.12431	0.15748	0.19499	0.23869	0.28652	0.35621	0.49506
0.34486	0.58898	0.73771	0.84774	0.91775	0.95924	0.97709	0.98682	0.99371	0.99805
0.0017572	0.0057867	0.012433	0.021532	0.03761	0.079443	0.141	0.25345	0.39116	0.61987
0.005161	0.028291	0.065184	0.15697	0.32858	0.73891	0.96447	0.99127	0.99965	1
0	0.00018042	0.0078611	0.031975	0.22644	0.62794	0.82972	0.9295	0.96706	0.99332
51.011	86.425	110.01	129.38	148.37	163.01	178.33	198.39	219.95	239.59
0.067034	0.094576	0.11904	0.16068	0.20907	0.25964	0.31437	0.37609	0.44665	0.53932
0.11755	0.16015	0.2205	0.32794	0.41597	0.52669	0.64247	0.73157	0.81119	0.87357
0.25081	0.34739	0.41191	0.46111	0.54334	0.63096	0.76012	0.96099	1.2287	1.7199
0.058815	0.075247	0.09738	0.13566	0.21908	0.31329	0.38355	0.45586	0.65065	0.87314
0.015629	0.34349	0.47339	0.61862	0.69047	0.75347	0.84581	0.9207	1.0435	1.1632
-0.084801	-0.039668	-0.0043402	0.025466	0.058706	0.16138	0.62561	0.99347	0.99681	0.99863
0.0028134	0.0049215	0.0073139	0.010665	0.014529	0.022467	0.033794	0.050267	0.079483	0.15601
0.00099946	0.0018708	0.002708	0.0038774	0.0056727	0.0077823	0.009892	0.014249	0.020782	0.031284
0.0069904	0.010826	0.013294	0.016136	0.022602	0.032414	0.044592	0.06628	0.10371	0.18212
0.032912	0.06856	0.10709	0.13733	0.1597	0.18058	0.19897	0.21635	0.23649	0.26895
0.019814	0.041455	0.064221	0.079627	0.092281	0.10555	0.11644	0.12531	0.13573	0.15217
0.020574	0.039848	0.05571	0.073164	0.085525	0.095682	0.10613	0.11398	0.12515	0.1396
0.024849	0.043532	0.060214	0.073763	0.084804	0.094138	0.10377	0.11221	0.12401	0.14142
0.083318	0.12419	0.1461	0.16773	0.18466	0.19864	0.21624	0.23329	0.25159	0.28462
0.054807	0.082097	0.10274	0.11863	0.13328	0.14376	0.15821	0.17528	0.19139	0.21951
0.027228	0.044129	0.058373	0.070574	0.081125	0.090001	0.10031	0.10997	0.12145	0.13937
0.022008	0.040994	0.05565	0.069711	0.083091	0.093166	0.10253	0.11337	0.12364	0.13579
0.022867	0.044706	0.064016	0.081364	0.095878	0.10742	0.11865	0.12913	0.13901	0.15792
0.039845	0.081523	0.12177	0.14829	0.17074	0.18909	0.20859	0.22699	0.24599	0.27795
0.020555	0.046039	0.066002	0.082507	0.098219	0.11206	0.12325	0.13279	0.14527	0.17275
0.020416	0.043339	0.060563	0.075438	0.089713	0.10093	0.11155	0.12127	0.13199	0.15229
0.027894	0.047264	0.062291	0.074534	0.086538	0.096918	0.10446	0.11489	0.12582	0.14994
0.094028	0.13606	0.16034	0.17873	0.19159	0.20485	0.21526	0.23168	0.25386	0.29342
0.057632	0.08911	0.10598	0.11901	0.13288	0.14122	0.15191	0.1661	0.18346	0.2166
0.024588	0.041658	0.056268	0.068634	0.07969	0.088252	0.097032	0.10613	0.11607	0.13608
0.017907	0.037142	0.052948	0.068884	0.078673	0.090253	0.10055	0.11003	0.12123	0.13916
0.019519	0.041057	0.060987	0.076673	0.091337	0.10209	0.11314	0.12287	0.13321	0.14904
0.077701	0.16327	0.22389	0.27245	0.30377	0.32735	0.34649	0.36298	0.37586	0.39451
0.053975	0.10177	0.14132	0.17565	0.20132	0.22346	0.24013	0.2548	0.26745	0.28995
0.050466	0.093498	0.1318	0.15774	0.18033	0.19884	0.21639	0.23044	0.24469	0.26474
0.067778	0.10611	0.14075	0.16192	0.18135	0.19476	0.20903	0.22193	0.2338	0.25569
0.19389	0.25785	0.28956	0.31705	0.33487	0.34836	0.35945	0.36903	0.38149	0.4
0.13057	0.18868	0.22363	0.24758	0.2612	0.27758	0.29129	0.30818	0.3251	0.35487
0.064201	0.098237	0.1313	0.15149	0.16673	0.18306	0.19806	0.214	0.22741	0.24854
0.047422	0.087615	0.11641	0.1445	0.16688	0.18664	0.20405	0.22238	0.23663	0.2544
0.053232	0.097096	0.13802	0.16951	0.1921	0.21367	0.22831	0.24607	0.25943	0.28503
0.1352	0.1687	0.19979	0.22406	0.24733	0.26659	0.28686	0.30103	0.31321	0.32527
0.13532	0.17144	0.20661	0.23352	0.25589	0.27364	0.29123	0.30242	0.31423	0.32521
0.13813	0.17639	0.20706	0.23524	0.25519	0.27331	0.2902	0.30413	0.31395	0.32423
0.14017	0.18087	0.21743	0.24684	0.26703	0.28449	0.29512	0.30603	0.31551	0.32514
0.054564	0.094462	0.19302	0.33266	0.46839	0.58897	0.72457	0.86387	1.0928	1.4288
