0.044005	0.13662	0.26363	0.39074	0.51002	0.62065	0.71471	0.8003	0.86408	0.92955
0.00023183	0.00089699	0.0020425	0.0038195	0.0062814	0.0098556	0.015444	0.026332	0.045788	0.085767
0	0.00015882	0.00037538	0.00081699	0.0014886	0.0027605	0.0048137	0.0091499	0.017445	0.041305
0	0.00044481	0.0011853	0.0022921	0.0048247	0.010553	0.020891	0.039351	0.10662	0.29258
0.002311	0.0078515	0.014823	0.027602	0.048948	0.078445	0.11941	0.17305	0.24719	0.41272
0.016428	0.039163	0.066589	0.095756	0.12839	0.16526	0.20518	0.25984	0.33697	0.46092
0.027699	0.089529	0.18142	0.34019	0.51439	0.69513	0.85788	0.92548	0.9738	0.99247
0.0063681	0.023515	0.067323	0.13571	0.29084	0.4748	0.64455	0.80122	0.90088	0.96896
0.025347	0.13176	0.36313	0.67215	0.86817	0.97117	0.99287	0.99887	1	1
0	3.4614e-05	0.0019804	0.0091781	0.041584	0.1647	0.35059	0.67097	0.87204	0.97628
42.22	58.076	76.155	91.864	115.65	142.32	165.65	190.97	220.09	243.22
0.14412	0.20811	0.2671	0.33237	0.41197	0.48881	0.57634	0.65189	0.72811	0.82201
0.087692	0.15343	0.20999	0.27151	0.3251	0.39504	0.44375	0.52386	0.60703	0.71992
0.29436	0.38735	0.47084	0.55841	0.64662	0.75123	0.87554	1.0624	1.3339	1.8232
0.056855	0.078307	0.11301	0.17071	0.238	0.32528	0.44914	0.61545	0.80846	1.174
-0.0030434	0.23772	0.37028	0.46306	0.54193	0.62702	0.6953	0.78449	0.88784	1.0198
-0.038141	-0.014847	0.0099643	0.03281	0.070809	0.31745	0.8783	0.99221	0.99749	0.99894
0.0038052	0.0071438	0.011375	0.015706	0.020957	0.029883	0.042682	0.063662	0.091631	0.14327
0.0011963	0.0021842	0.0033359	0.0046845	0.0068265	0.0091987	0.012687	0.018014	0.027193	0.048482
0.0074913	0.012969	0.018166	0.023589	0.031002	0.042011	0.058727	0.090775	0.12304	0.18549
0.085376	0.11849	0.14896	0.17371	0.19134	0.2099	0.22349	0.23868	0.25505	0.28304
0.040987	0.063075	0.076088	0.088638	0.0995	0.11018	0.11988	0.13125	0.14168	0.16154
0.040618	0.060351	0.076553	0.08987	0.099969	0.1086	0.11592	0.12265	0.1313	0.14475
0.035701	0.054889	0.068193	0.078824	0.089547	0.099072	0.10712	0.11429	0.12465	0.14617
0.094484	0.12491	0.15445	0.17338	0.18638	0.19787	0.20975	0.22331	0.23939	0.26118
0.058436	0.088985	0.10493	0.12214	0.13527	0.14812	0.15805	0.17012	0.18407	0.20935
0.036048	0.058495	0.069384	0.081296	0.090466	0.098668	0.10726	0.11638	0.12715	0.14744
0.044988	0.068201	0.079528	0.09114	0.10108	0.10864	0.1161	0.1251	0.13348	0.15251
0.046493	0.065661	0.078622	0.09096	0.10222	0.11154	0.11962	0.12964	0.14209	0.16308
0.090828	0.12598	0.15473	0.1755	0.19525	0.21194	0.22531	0.24132	0.25928	0.28628
0.046588	0.067114	0.081897	0.093678	0.10511	0.11548	0.12733	0.13615	0.14859	0.17366
0.047463	0.069758	0.082444	0.095454	0.10598	0.11431	0.12143	0.12909	0.14002	0.15986
0.039733	0.06107	0.076372	0.088399	0.098618	0.10797	0.11579	0.12412	0.13545	0.16218
0.093585	0.13816	0.16395	0.18496	0.1971	0.20771	0.21931	0.23408	0.25163	0.28104
0.059298	0.089215	0.11214	0.12768	0.13969	0.15171	0.16242	0.17511	0.19215	0.22211
0.036041	0.056287	0.073117	0.084429	0.09295	0.10156	0.10956	0.11768	0.129	0.14603
0.043484	0.063535	0.080954	0.093361	0.10137	0.10958	0.11706	0.12422	0.13347	0.14912
0.039656	0.060834	0.075553	0.087541	0.098924	0.1085	0.11771	0.12862	0.13975	0.15936
0.17747	0.24638	0.28867	0.31429	0.33753	0.3511	0.3625	0.37373	0.38497	0.39802
0.10555	0.14563	0.16828	0.19167	0.21011	0.2274	0.24546	0.26109	0.27674	0.30209
0.10774	0.14524	0.17446	0.19497	0.21116	0.22382	0.23507	0.24519	0.25593	0.27463
0.097065	0.13315	0.15797	0.1781	0.19329	0.21024	0.22264	0.23262	0.24653	0.26931
0.20838	0.27858	0.3095	0.32943	0.34333	0.35429	0.36104	0.36876	0.37849	0.39305
0.13462	0.19694	0.23041	0.25394	0.27248	0.28965	0.30234	0.31264	0.32583	0.35061
0.091058	0.13428	0.15735	0.1758	0.19099	0.2023	0.21516	0.22736	0.23957	0.26207
0.105	0.14656	0.17188	0.19124	0.20641	0.22093	0.23172	0.24058	0.25288	0.27274
0.10354	0.14274	0.16751	0.18538	0.20613	0.22373	0.23896	0.25359	0.26676	0.2869
0.18516	0.22529	0.24785	0.26376	0.27761	0.2897	0.29816	0.30668	0.31451	0.32548
0.17919	0.22584	0.24893	0.26565	0.27855	0.29021	0.30084	0.30993	0.31747	0.32367
0.18973	0.22919	0.25116	0.26982	0.2815	0.29207	0.30067	0.30983	0.31699	0.32671
0.19022	0.23439	0.25583	0.27105	0.28418	0.29452	0.30306	0.31194	0.31945	0.32596
0.5378	0.66713	0.78126	0.89134	1.0017	1.1261	1.2931	1.6198	2.0636	3.0017
